25, 200, 217, 143, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 448, 241, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 193, 134, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 454, 262, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 550, 330, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 563, 336, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 522, 305, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 385, 213, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 369, 205, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 319, 184, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 291, 168, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 338, 198, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 588, 355, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 300, 158, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 333, 193, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 396, 214, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 489, 284, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 279, 175, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 595, 358, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 388, 256, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 514, 302, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 541, 335, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 512, 303, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 564, 331, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 375, 215, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 412, 274, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 286, 169, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 291, 171, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 296, 199, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 393, 252, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 376, 211, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 567, 331, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 549, 339, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 419, 270, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 309, 172, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 390, 221, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 325, 189, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 241, 133, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 536, 317, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 318, 192, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 563, 346, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 343, 217, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 347, 198, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 270, 156, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 353, 190, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 415, 260, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 275, 188, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 433, 265, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 482, 282, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 200, 288, 162, 168, 1.0077919699771931, 1.0077919699771931, 1.0077919699771931
25, 400, 651, 398, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 1121, 675, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 636, 384, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 731, 410, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 1132, 678, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 784, 505, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 763, 434, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 945, 585, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 605, 344, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 761, 484, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 565, 332, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 615, 377, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
25, 400, 1059, 615, 336, 1.0038509093317824, 1.0038509093317824, 1.0038509093317824
