10, 200, 9, 223
11, 200, 7, 252
12, 200, 12, 325
13, 200, 13, 418
14, 200, 11, 604
15, 200, 8, 1026
16, 200, 17, 1875
17, 200, 28, 3452
18, 200, 50, 6928
19, 200, 103, 13217
20, 200, 241, 25641
21, 200, 799, 51784
22, 200, 1227, 106952
23, 200, 2862, 211899
24, 200, 4492, 418324
25, 200, 10353, 839854
