5, 0.0048828125, 0.00390625, 0.0048828125
5, 0.001953125, 9.765625E-4, 0.0029296875
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.001953125, 0.001953125, 0.00390625
5, 0.001953125, 0.001953125, 0.0029296875
5, 0.0029296875, 0.001953125, 0.0029296875
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.005859375, 0.0048828125, 0.001953125
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.0029296875, 0.001953125, 0.0029296875
5, 0.00390625, 0.00390625, 0.0048828125
5, 0.00390625, 0.0029296875, 0.0048828125
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.001953125, 9.765625E-4, 0.0029296875
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.001953125, 9.765625E-4, 0.001953125
5, 0.001953125, 0.001953125, 0.00390625
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.0029296875, 0.001953125, 0.0029296875
5, 0.001953125, 0.001953125, 0.0029296875
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.001953125, 9.765625E-4, 0.0029296875
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.001953125, 0.001953125, 0.00390625
5, 0.0048828125, 0.00390625, 0.0048828125
5, 0.001953125, 0.001953125, 0.001953125
5, 0.001953125, 0.001953125, 0.0029296875
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.00390625, 0.0029296875, 0.0048828125
5, 0.00390625, 0.0029296875, 0.0048828125
5, 0.0029296875, 9.765625E-4, 9.765625E-4
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.001953125, 9.765625E-4, 0.0029296875
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.0029296875, 0.001953125, 0.0029296875
5, 0.001953125, 0.001953125, 0.0029296875
5, 0.001953125, 0.001953125, 0.00390625
5, 0.001953125, 9.765625E-4, 0.00390625
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.001953125, 0.001953125, 0.0029296875
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.00390625, 0.0029296875, 0.0048828125
5, 9.765625E-4, 9.765625E-4, 0.001953125
5, 0.001953125, 9.765625E-4, 0.0029296875
5, 0.00390625, 0.0029296875, 0.0048828125
6, 0.002197265625, 0.001708984375, 0.0029296875
6, 0.00146484375, 7.32421875E-4, 0.001708984375
6, 4.8828125E-4, 2.44140625E-4, 0.001953125
6, 0.001220703125, 9.765625E-4, 0.001708984375
6, 0.001220703125, 7.32421875E-4, 0.001708984375
6, 0.001220703125, 7.32421875E-4, 0.002197265625
