10, 200, 37, 235
11, 200, 14, 280
12, 200, 6, 382
13, 200, 18, 570
14, 200, 20, 927
15, 200, 25, 1715
16, 200, 35, 3356
17, 200, 35, 6522
18, 200, 39, 13308
19, 200, 63, 25917
20, 200, 134, 51454
21, 200, 208, 102656
22, 200, 402, 214470
23, 200, 652, 423318
24, 200, 1338, 837677
25, 200, 2695, 1682958
