12, 1, 1, 2
12, 1, 1, 2
12, 1, 1, 2
12, 1, 1, 1
12, 2, 1, 1
12, 1, 1, 1
12, 1, 1, 2
12, 1, 1, 2
12, 1, 1, 1
12, 1, 1, 2
12, 1, 1, 1
12, 2, 1, 1
12, 1, 1, 2
12, 1, 1, 2
12, 1, 1, 2
12, 1, 1, 1
12, 2, 2, 1
12, 4, 3, 2
12, 1, 1, 2
12, 1, 1, 1
13, 2, 2, 3
13, 4, 3, 5
13, 2, 1, 3
13, 5, 3, 5
13, 4, 2, 5
13, 3, 2, 4
13, 1, 1, 2
13, 1, 1, 2
13, 2, 2, 3
13, 2, 1, 4
13, 2, 2, 4
13, 4, 3, 3
13, 5, 4, 4
13, 2, 1, 4
13, 2, 2, 4
13, 2, 1, 3
13, 4, 2, 5
13, 3, 1, 3
13, 5, 3, 5
13, 2, 2, 2
13, 2, 2, 2
13, 4, 3, 5
13, 3, 2, 4
13, 1, 1, 2
13, 4, 3, 5
13, 2, 2, 4
13, 2, 2, 3
13, 4, 2, 5
13, 2, 2, 3
13, 1, 1, 2
13, 4, 3, 5
13, 2, 1, 3
13, 2, 2, 3
13, 1, 1, 2
13, 2, 1, 4
13, 1, 1, 2
13, 4, 2, 5
13, 4, 3, 5
13, 1, 1, 2
13, 2, 1, 3
13, 1, 1, 2
13, 2, 2, 4
13, 4, 3, 5
13, 5, 3, 5
13, 4, 3, 5
13, 1, 1, 2
13, 3, 2, 4
13, 5, 3, 5
13, 4, 3, 5
13, 1, 1, 2
14, 4, 3, 5
14, 7, 5, 13
14, 5, 3, 9
14, 9, 6, 13
14, 7, 6, 12
14, 4, 3, 8
14, 4, 1, 5
14, 1, 1, 8
14, 5, 3, 6
14, 6, 2, 7
14, 3, 3, 8
14, 6, 4, 13
14, 8, 6, 13
14, 4, 2, 10
14, 6, 4, 7
14, 5, 3, 7
14, 8, 6, 12
14, 4, 3, 8
14, 8, 5, 13
14, 4, 3, 7
14, 5, 3, 7
14, 8, 6, 12
14, 4, 3, 8
14, 1, 1, 8
14, 8, 5, 12
14, 4, 3, 12
14, 4, 3, 8
14, 8, 6, 13
14, 5, 3, 8
14, 2, 2, 8
14, 7, 4, 11
14, 5, 3, 9
14, 6, 4, 6
14, 2, 1, 8
14, 4, 2, 6
14, 2, 2, 8
14, 9, 5, 12
14, 8, 5, 12
14, 1, 1, 8
14, 4, 2, 8
14, 2, 1, 8
14, 4, 3, 10
14, 7, 4, 11
14, 7, 6, 14
14, 6, 4, 13
14, 1, 1, 8
14, 5, 2, 8
14, 8, 5, 11
14, 8, 5, 12
14, 2, 1, 8
15, 5, 3, 15
15, 16, 12, 32
15, 12, 8, 24
15, 14, 8, 25
15, 15, 9, 33
15, 9, 6, 17
15, 6, 3, 19
15, 3, 3, 24
15, 7, 6, 16
15, 8, 5, 19
15, 6, 4, 22
15, 13, 7, 30
15, 16, 9, 32
15, 12, 6, 22
15, 9, 7, 18
15, 12, 9, 19
15, 14, 9, 28
15, 10, 7, 20
15, 15, 9, 34
15, 9, 5, 17
15, 9, 6, 15
15, 15, 10, 34
15, 9, 6, 17
15, 6, 3, 22
15, 15, 9, 28
15, 7, 5, 31
15, 9, 5, 18
15, 16, 10, 31
15, 12, 8, 21
15, 3, 3, 20
15, 15, 8, 29
15, 11, 7, 26
15, 10, 5, 14
15, 3, 3, 20
15, 5, 2, 17
15, 5, 5, 24
15, 16, 10, 28
15, 16, 10, 33
15, 3, 3, 25
15, 11, 7, 20
15, 5, 3, 23
15, 11, 6, 23
15, 15, 7, 28
15, 16, 11, 32
15, 13, 9, 30
15, 3, 3, 26
15, 9, 5, 16
15, 14, 8, 30
15, 14, 9, 27
15, 7, 3, 21
16, 10, 7, 35
16, 28, 18, 72
16, 24, 15, 59
16, 29, 19, 64
16, 30, 20, 76
16, 17, 10, 34
16, 12, 7, 43
16, 11, 8, 60
16, 15, 9, 37
16, 15, 12, 47
16, 14, 8, 49
16, 26, 17, 69
16, 29, 16, 72
16, 17, 11, 50
16, 15, 11, 47
16, 17, 12, 49
16, 29, 16, 69
16, 24, 15, 47
16, 30, 16, 76
16, 16, 10, 41
16, 14, 10, 41
16, 31, 22, 80
16, 16, 9, 34
16, 15, 8, 53
16, 28, 19, 70
16, 19, 12, 70
16, 14, 8, 42
16, 33, 18, 67
16, 20, 12, 55
16, 10, 7, 46
16, 30, 19, 64
16, 23, 12, 63
16, 14, 9, 33
16, 10, 7, 47
16, 13, 8, 42
16, 17, 10, 42
16, 30, 17, 68
16, 30, 17, 71
16, 15, 10, 58
16, 24, 14, 48
16, 12, 7, 50
16, 20, 14, 54
16, 28, 19, 68
16, 29, 19, 63
16, 27, 18, 66
16, 11, 8, 61
16, 14, 9, 38
16, 25, 15, 74
16, 29, 17, 66
16, 13, 7, 44
17, 23, 15, 65
17, 54, 30, 160
17, 51, 28, 131
17, 55, 33, 149
17, 57, 37, 166
17, 26, 17, 79
17, 25, 15, 94
17, 34, 25, 130
17, 26, 18, 81
17, 30, 22, 108
17, 21, 13, 105
17, 51, 36, 152
17, 50, 33, 158
17, 40, 25, 106
17, 31, 19, 107
17, 34, 21, 111
17, 54, 34, 158
17, 43, 24, 97
17, 54, 34, 165
17, 32, 20, 79
17, 30, 18, 85
17, 57, 32, 164
17, 32, 19, 73
17, 30, 15, 100
17, 55, 32, 155
17, 46, 30, 141
17, 34, 18, 89
17, 57, 34, 143
17, 42, 23, 119
17, 21, 14, 95
17, 54, 37, 154
17, 52, 27, 137
17, 28, 16, 81
17, 19, 12, 96
17, 27, 14, 87
17, 29, 18, 88
17, 52, 34, 163
17, 54, 30, 152
17, 33, 21, 114
17, 41, 23, 102
17, 33, 19, 96
17, 39, 23, 112
17, 52, 32, 161
17, 64, 37, 148
17, 48, 33, 163
17, 38, 22, 120
17, 29, 16, 78
17, 52, 32, 155
17, 56, 36, 151
17, 30, 17, 87
18, 37, 24, 138
18, 110, 65, 326
18, 89, 51, 282
18, 111, 66, 313
18, 103, 63, 350
18, 59, 33, 167
18, 53, 35, 185
18, 78, 48, 254
18, 58, 38, 162
18, 68, 47, 214
18, 54, 37, 211
18, 101, 64, 323
18, 118, 70, 320
18, 68, 47, 236
18, 69, 38, 214
18, 75, 42, 225
18, 109, 70, 326
18, 89, 53, 199
18, 110, 67, 332
18, 56, 37, 178
18, 59, 35, 173
18, 109, 67, 340
18, 55, 34, 152
18, 56, 33, 187
18, 103, 65, 332
18, 88, 58, 299
18, 72, 39, 176
18, 119, 72, 304
18, 82, 48, 256
18, 43, 28, 192
18, 109, 68, 321
18, 98, 59, 280
18, 66, 38, 168
18, 48, 32, 190
18, 49, 26, 165
18, 58, 38, 177
18, 112, 68, 325
18, 98, 64, 330
18, 68, 41, 234
18, 81, 44, 213
18, 59, 36, 184
18, 74, 49, 238
18, 120, 70, 318
18, 118, 69, 308
18, 121, 75, 329
18, 75, 45, 247
18, 55, 30, 175
18, 104, 62, 335
18, 115, 62, 310
18, 53, 31, 176
19, 79, 47, 280
19, 214, 131, 680
19, 181, 100, 583
19, 222, 129, 657
19, 215, 138, 710
19, 119, 71, 339
19, 117, 70, 353
19, 155, 95, 494
19, 119, 70, 319
19, 138, 86, 420
19, 112, 68, 405
19, 213, 129, 657
19, 222, 134, 677
19, 148, 95, 493
19, 139, 89, 440
19, 162, 89, 430
19, 227, 137, 674
19, 159, 91, 435
19, 218, 133, 683
19, 119, 74, 375
19, 109, 68, 378
19, 227, 133, 674
19, 110, 65, 325
19, 111, 71, 363
19, 216, 127, 684
19, 176, 114, 583
19, 122, 67, 376
19, 220, 135, 641
19, 174, 100, 506
19, 106, 68, 389
19, 231, 140, 655
19, 197, 107, 555
19, 139, 79, 341
19, 103, 62, 368
19, 100, 48, 323
19, 114, 67, 351
19, 235, 132, 655
19, 202, 128, 694
19, 139, 79, 472
19, 165, 96, 429
19, 121, 70, 373
19, 159, 103, 480
19, 217, 128, 664
19, 212, 132, 643
19, 218, 129, 682
19, 152, 85, 507
19, 124, 77, 360
19, 204, 134, 690
19, 211, 127, 669
19, 121, 70, 357
20, 182, 102, 543
20, 445, 267, 1384
20, 381, 223, 1173
20, 440, 268, 1365
20, 433, 262, 1394
20, 234, 146, 671
20, 218, 136, 706
20, 302, 179, 986
20, 221, 134, 659
20, 268, 165, 868
20, 246, 156, 788
20, 401, 253, 1322
20, 446, 268, 1365
20, 290, 191, 1007
20, 271, 172, 865
20, 311, 175, 844
20, 443, 263, 1374
20, 316, 173, 890
20, 437, 267, 1390
20, 243, 145, 732
20, 228, 137, 767
20, 442, 261, 1353
20, 225, 131, 691
20, 220, 127, 732
20, 436, 258, 1393
20, 346, 215, 1192
20, 261, 150, 743
20, 443, 267, 1346
20, 323, 193, 1021
20, 214, 135, 764
20, 449, 281, 1331
20, 387, 223, 1117
20, 257, 145, 690
20, 213, 128, 737
20, 200, 108, 631
20, 214, 137, 705
20, 439, 261, 1347
20, 432, 250, 1385
20, 277, 171, 937
20, 320, 179, 866
20, 248, 141, 746
20, 288, 190, 974
20, 435, 260, 1354
20, 449, 272, 1339
20, 445, 261, 1379
20, 316, 189, 1001
20, 241, 142, 716
20, 447, 260, 1373
20, 435, 252, 1368
20, 219, 134, 705
21, 352, 198, 1061
21, 853, 523, 2807
21, 765, 434, 2344
21, 871, 514, 2727
21, 867, 524, 2768
21, 459, 268, 1378
21, 425, 262, 1424
21, 632, 386, 1982
21, 442, 265, 1338
21, 529, 326, 1815
21, 494, 302, 1568
21, 835, 504, 2674
21, 884, 534, 2739
21, 587, 373, 2034
21, 541, 344, 1718
21, 606, 354, 1712
21, 892, 543, 2722
21, 634, 353, 1773
21, 868, 538, 2795
21, 477, 298, 1460
21, 475, 286, 1529
21, 879, 511, 2735
21, 435, 271, 1394
21, 466, 271, 1462
21, 873, 517, 2771
21, 716, 453, 2412
21, 496, 280, 1488
21, 895, 528, 2695
21, 658, 384, 2076
21, 471, 293, 1493
21, 895, 542, 2709
21, 766, 436, 2277
21, 501, 287, 1424
21, 454, 284, 1473
21, 407, 228, 1252
21, 443, 266, 1411
21, 870, 528, 2759
21, 879, 505, 2787
21, 571, 357, 1816
21, 631, 351, 1790
21, 483, 286, 1475
21, 604, 377, 1981
21, 873, 527, 2730
21, 880, 532, 2707
21, 868, 512, 2799
21, 605, 381, 2025
21, 473, 268, 1455
21, 889, 530, 2751
21, 873, 528, 2760
21, 459, 276, 1408
22, 723, 396, 2121
22, 1734, 1050, 5601
22, 1528, 886, 4691
22, 1749, 1041, 5509
22, 1749, 1049, 5547
22, 902, 539, 2844
22, 856, 529, 2849
22, 1237, 743, 3958
22, 922, 560, 2715
22, 1083, 669, 3620
22, 966, 600, 3173
22, 1669, 1010, 5380
22, 1753, 1053, 5548
22, 1156, 745, 4074
22, 1056, 651, 3520
22, 1232, 694, 3469
22, 1781, 1064, 5474
22, 1272, 719, 3613
22, 1732, 1050, 5558
22, 921, 577, 3003
22, 935, 570, 3092
22, 1774, 1064, 5506
22, 889, 544, 2802
22, 939, 552, 2901
22, 1735, 1056, 5539
22, 1428, 906, 4810
22, 977, 560, 2989
22, 1755, 1058, 5470
22, 1331, 784, 4148
22, 938, 544, 2948
22, 1783, 1073, 5477
22, 1513, 874, 4597
22, 1017, 571, 2912
22, 891, 532, 2881
22, 820, 469, 2495
22, 896, 542, 2800
22, 1762, 1047, 5556
22, 1753, 1044, 5566
22, 1131, 688, 3636
22, 1252, 709, 3648
22, 948, 558, 3006
22, 1188, 747, 3975
22, 1740, 1042, 5537
22, 1771, 1055, 5434
22, 1744, 1065, 5592
22, 1227, 750, 4039
22, 946, 550, 2949
22, 1752, 1038, 5530
22, 1754, 1045, 5524
22, 893, 553, 2796
23, 1517, 817, 4126
23, 3495, 2094, 11181
23, 3086, 1780, 9420
23, 3541, 2115, 11021
23, 3523, 2071, 11136
23, 1801, 1098, 5720
23, 1742, 1060, 5661
23, 2459, 1487, 7922
23, 1777, 1068, 5482
23, 2145, 1319, 7191
23, 1943, 1203, 6369
23, 3343, 2036, 10757
23, 3525, 2090, 11123
23, 2297, 1467, 8178
23, 2138, 1305, 7097
23, 2425, 1357, 6981
23, 3520, 2107, 11008
23, 2527, 1401, 7239
23, 3454, 2105, 11140
23, 1874, 1152, 6082
23, 1857, 1137, 6195
23, 3537, 2090, 11031
23, 1788, 1066, 5620
23, 1798, 1074, 5788
23, 3489, 2091, 11107
23, 2859, 1842, 9626
23, 1950, 1127, 6031
23, 3524, 2114, 11002
23, 2704, 1554, 8257
23, 1840, 1086, 5840
23, 3441, 2049, 11049
23, 3094, 1778, 9217
23, 1969, 1124, 5964
23, 1808, 1068, 5729
23, 1596, 945, 5008
23, 1757, 1036, 5603
23, 3508, 2084, 11137
23, 3483, 2103, 11123
23, 2235, 1370, 7383
23, 2584, 1433, 7288
23, 1884, 1124, 6061
23, 2380, 1517, 8000
23, 3604, 2142, 11054
23, 3584, 2136, 10854
23, 3521, 2131, 11143
23, 2510, 1536, 7968
23, 1830, 1109, 5980
23, 3580, 2126, 11052
23, 3534, 2117, 11073
23, 1789, 1069, 5631
24, 2958, 1593, 8125
24, 7017, 4231, 22330
24, 6202, 3573, 18752
24, 7017, 4199, 22125
24, 7012, 4202, 22334
24, 3580, 2182, 11577
24, 3493, 2107, 11256
24, 4958, 2954, 15777
24, 3542, 2121, 11088
24, 4257, 2654, 14349
24, 3967, 2391, 12664
24, 6724, 4070, 21631
24, 6991, 4140, 22295
24, 4707, 3001, 16359
24, 4255, 2651, 14284
24, 4829, 2726, 13995
24, 7021, 4173, 22140
24, 5062, 2865, 14525
24, 6980, 4172, 22292
24, 3777, 2287, 12079
24, 3829, 2318, 12389
24, 7046, 4177, 22148
24, 3564, 2139, 11389
24, 3596, 2187, 11631
24, 7005, 4180, 22198
24, 5701, 3616, 19304
24, 3959, 2310, 11997
24, 7010, 4194, 22178
24, 5492, 3158, 16304
24, 3669, 2189, 11662
24, 7055, 4224, 22251
24, 6127, 3558, 18395
24, 3953, 2271, 11945
24, 3591, 2118, 11447
24, 3212, 1895, 9997
24, 3494, 2078, 11170
24, 7017, 4191, 22365
24, 6967, 4151, 22209
24, 4535, 2749, 14769
24, 5046, 2807, 14619
24, 3801, 2259, 12159
24, 4742, 2980, 16064
24, 7015, 4183, 22061
24, 7068, 4231, 21844
24, 7005, 4219, 22294
24, 4902, 3016, 16049
24, 3749, 2284, 12115
24, 7034, 4183, 22132
24, 7066, 4223, 22155
24, 3558, 2133, 11284
25, 5928, 3207, 16267
25, 14007, 8415, 44470
25, 12381, 7159, 37461
25, 14041, 8401, 44315
25, 13991, 8340, 44601
25, 7208, 4369, 23190
25, 7023, 4184, 22378
25, 9837, 5963, 31553
25, 7084, 4235, 22298
25, 8522, 5347, 28694
25, 7914, 4794, 25299
25, 13482, 8233, 43319
25, 13978, 8314, 44657
25, 9554, 6021, 32513
25, 8524, 5301, 28711
25, 9673, 5462, 28044
25, 14066, 8388, 44281
25, 10136, 5687, 29149
25, 14037, 8396, 44542
25, 7468, 4545, 24182
25, 7559, 4633, 24769
25, 14031, 8400, 44189
25, 7199, 4310, 22726
25, 7229, 4354, 23233
25, 13970, 8381, 44366
25, 11437, 7206, 38507
25, 7935, 4572, 23951
25, 14085, 8396, 44438
25, 10880, 6245, 32410
25, 7442, 4389, 23159
25, 14080, 8440, 44450
25, 12312, 7067, 36759
25, 8012, 4610, 23933
25, 7182, 4307, 22772
25, 6416, 3755, 20000
25, 7048, 4197, 22339
25, 14094, 8426, 44608
25, 13886, 8296, 44410
25, 9141, 5551, 29522
25, 10130, 5649, 29206
25, 7576, 4539, 24253
25, 9509, 5984, 32186
25, 14004, 8365, 44264
25, 14062, 8424, 44137
25, 14007, 8374, 44522
25, 9959, 6079, 32204
25, 7494, 4555, 24217
25, 14016, 8323, 44299
25, 14065, 8424, 44205
25, 7166, 4263, 22586
