10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 2, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
10, 50.0, 628.0, 1, 1, 1, 97189.73925159236, 97189.73925159236, 97189.73925159236
